Zipcode,Lat,Long
532264,18.9057,84.5327
532457,18.7698,83.9638
532455,18.8244,83.8261
532406,18.3251,84.1118
532263,18.9014,84.5903
532456,18.9535,83.7943
532322,19.029,84.7002
532290,18.9971,84.6217
532484,18.3657,83.9003
532430,18.4446,84.1541
532220,18.7355,84.3857
532427,18.5109,84.0062
532405,18.3225,84.0273
532312,19.1001,84.7002
532408,18.2233,83.8791
532292,18.9561,84.6374
532195,18.5155,84.1541
532214,18.7008,84.0273
532284,18.9363,84.5694
532212,18.6086,84.2963
532432,18.5129,84.0696
532216,18.7547,84.2384
532242,18.9281,84.4908
532458,18.6035,83.9427
532402,18.3394,83.8155
532421,18.4055,84.0379
532211,18.5424,84.2595
532291,19.001,84.5537
532410,18.2685,83.8155
532243,18.834,84.5117
532407,18.1598,83.7412
532221,18.8072,84.4068
532005,18.2763,83.8738
532428,18.6407,83.9956
532213,18.7495,84.0696
532215,18.6824,84.1963
532474,18.4717,84.0749
532001,18.2891,83.9056
532201,18.6338,84.1541
530003,17.7243,83.3228
530016,17.7294,83.3014
531162,17.9726,83.4323
530052,17.8989,83.3469
531219,17.9925,83.3255
530040,17.7614,83.2881
530012,17.6992,83.1917
530044,17.6581,83.1971
531163,17.9011,83.411
530051,17.7911,83.2104
530047,17.7812,83.181
531173,17.861,83.272
530002,17.7121,83.3121
530020,17.7161,83.3001
530043,17.7544,83.3442
530031,17.6103,83.1756
530029,17.7618,83.2158
530049,17.7199,83.1727
530001,17.6998,83.2961
530026,17.6851,83.2104
530005,17.6657,83.2452
530048,17.8296,83.3896
530045,17.7878,83.3736
530004,17.723,83.2854
530027,17.7466,83.2024
530022,17.7478,83.3228
530007,17.7489,83.2667
530008,17.7344,83.2747
530017,17.7366,83.3389
530011,17.6921,83.2426
530018,17.7439,83.2519
530009,17.7242,83.2345
530014,17.6785,83.2774
530013,17.7416,83.3121
530041,17.8078,83.3549
530024,17.7469,83.2961
530028,17.7717,83.2452
530032,17.6566,83.1542
530046,17.6905,83.1649
530035,17.7066,83.2787
530015,17.6972,83.2212
535281,17.9949,83.0576
535218,18.1656,83.5603
535005,18.0662,83.411
535216,17.9997,83.539
535240,17.9888,83.2185
535204,18.0955,83.5816
535250,18.0375,83.2613
535003,18.1591,83.3683
535280,18.2085,83.4323
535145,18.1348,83.0147
535273,18.297,83.2613
535161,17.9979,83.1435
535214,18.0572,83.3201
535260,18.2284,83.3255
535183,17.9166,83.1756
535270,18.3,83.3469
535160,18.1703,83.181
535215,18.1333,83.3041
535581,18.3907,83.2399
535580,18.3701,83.3255
535217,18.1985,83.4857
535002,18.1202,83.4377
535006,18.0684,83.475
535004,18.0822,83.3629
535148,18.106,83.1971
535220,18.2572,83.475
535221,18.179,83.2613
535213,18.0483,83.5816
509324,16.7151,78.6342
535001,18.1161,83.403
788701,24.8125,92.4802
788722,24.7793,92.332
788161,24.4796,92.5198
788101,24.7926,92.9276
788150,24.7755,92.5693
788164,24.6695,92.5198
788030,24.9361,92.8677
788712,24.8748,92.2926
788119,24.7219,92.9076
788806,24.8533,92.5247
788156,24.7059,92.4703
788734,24.516,92.4703
788009,24.8352,92.8727
788025,24.8923,92.6686
788723,24.6835,92.3912
788931,25.4938,92.8178
788011,24.7011,92.7481
788115,24.6518,92.8477
788803,24.8673,92.5768
788113,24.6179,92.7581
788720,24.7544,92.411
788820,24.9936,92.9576
788026,24.8442,92.7083
788726,24.471,92.3123
788801,24.7982,92.6289
788110,24.9624,92.7282
788107,24.9188,93.1378
788728,24.2933,92.2827
788155,24.6799,92.609
788710,24.8679,92.3567
788818,25.1855,92.8378
788152,24.7283,92.5495
788736,24.4334,92.4406
788117,24.7018,92.7083
788713,24.8259,92.3912
788815,25.001,92.5594
788121,24.6931,92.8627
788781,24.8335,92.2778
788102,24.8855,93.0276
788725,24.5429,92.2729
788015,24.7862,92.8004
788733,24.6357,92.411
788727,24.3998,92.3123
788817,25.0463,92.6785
788123,24.6767,92.7879
788005,24.8085,92.7942
788120,24.4491,92.8976
788010,24.7964,92.7282
788099,24.6133,92.9976
788114,24.5814,92.8079
788724,24.6369,92.332
788126,24.7082,92.9976
788166,24.611,92.4703
788163,24.4776,92.6388
788116,24.6032,92.9076
788737,24.339,92.4011
788002,24.8894,92.8278
788007,24.8235,92.7842
788003,24.8606,92.783
788819,25.229,93.0376
788112,24.6369,92.6934
788735,24.5771,92.3616
788111,24.9376,92.7879
788830,25.1067,93.2181
788001,24.8232,92.8016
788832,25.5837,93.0576
788013,24.7529,92.8328
788165,24.3833,92.5991
788106,24.7661,93.0676
788031,24.8875,92.9276
788802,24.864,92.5941
788004,24.8144,92.7991
788804,25.0611,92.5099
788162,24.2421,92.5198
788711,24.8443,92.3468
788151,24.6779,92.552
788831,25.3891,93.2986
788805,24.8944,92.5495
788127,24.9182,92.7158
788160,24.6142,92.6338
788709,24.8804,92.3172
788816,24.9906,92.4703
788104,24.8356,93.1479
788098,24.8389,92.9876
788006,24.8124,92.8228
788168,24.6093,92.5693
788719,24.7084,92.3123
788108,24.9567,93.0276
788109,24.9161,92.9826
788103,24.7975,92.9826
788014,24.7683,92.8054
788118,24.7539,92.783
784524,26.8189,91.9392
784112,26.7065,92.3616
784178,26.9018,93.6928
784510,26.7241,91.9784
784101,26.8291,92.7481
784514,26.6165,92.0861
784170,26.8138,93.4498
784148,26.4435,91.8026
784167,26.7346,93.3187
784527,26.7505,91.7636
784103,26.8542,92.6686
784529,26.4648,91.9784
784502,26.7133,92.6487
784522,26.6208,91.7734
784145,26.3367,91.8513
784182,26.8838,92.9576
784172,26.7768,93.5206
784175,26.6929,93.0777
784146,26.4873,92.0567
784174,26.8333,93.1178
784027,26.6387,92.8477
784171,26.9137,93.4549
784117,26.7383,92.5693
784154,26.6422,92.6686
784509,26.7579,92.0861
784153,26.689,92.6884
784506,26.8444,92.5594
784144,26.4661,91.8806
784525,26.6063,91.9784
784190,26.5339,92.0959
784149,26.6676,92.5693
784147,26.5127,91.9197
784521,26.6957,91.905
784507,26.8491,92.2827
784111,26.8233,92.4209
784179,26.9094,93.3893
784166,26.7672,93.4296
784523,26.7607,91.8904
784150,26.6411,92.7282
784513,26.8213,92.1794
784508,26.709,92.204
784528,26.6314,91.8611
784177,26.6431,93.1981
784105,26.7457,92.7979
784113,26.5186,92.3222
784114,26.6607,92.2827
784184,26.8777,93.2383
784504,26.7843,92.6289
784176,26.7373,93.1981
784116,26.5796,92.1942
784110,26.6581,92.4406
784501,26.6695,92.783
784526,26.7617,91.8123
784169,26.8297,93.7537
784505,26.7832,92.6884
784115,26.4733,92.204
784180,26.7082,92.9076
784168,26.8208,93.642
784104,26.9259,92.609
784001,26.616,92.8079
784189,26.7305,92.9676
784026,26.733,92.8477
784102,26.9349,92.7581
784125,26.3807,92.0861
784173,26.5617,92.5594
784028,26.6922,92.8228
784025,26.6681,92.8527
783388,26.2061,90.4691
783384,26.3949,90.5069
783392,26.4526,90.8008
783346,26.5373,90.1308
783120,26.0643,90.4691
783335,26.2539,89.7943
783330,26.0177,90.0934
783323,25.9586,89.9347
783339,26.1241,90.028
783391,26.5233,90.8199
783123,25.9197,91.0012
783129,26.0175,90.2808
783393,26.6777,90.5825
783337,26.3603,90.1027
783124,26.0038,90.7818
783390,26.6531,90.7913
783360,26.4312,89.9907
783331,26.1123,89.944
783130,26.0146,90.963
783345,26.3012,90.2057
783349,26.2068,90.0934
783125,26.0746,90.8008
783350,26.5846,90.056
783101,26.1586,90.5447
783334,26.2777,89.9627
783347,26.4783,90.1776
783348,26.2066,90.2432
783332,26.3367,89.8411
783382,26.2409,90.6299
783131,25.5918,89.944
783380,26.4773,90.5731
783372,26.407,90.4031
783127,25.8758,89.9813
783394,26.5835,90.5447
783301,26.0148,89.9837
783383,26.3943,90.6583
783336,26.4784,90.084
783324,26.0177,89.8692
783370,26.6551,90.262
783389,26.2648,90.5541
783373,26.5486,90.4031
783371,26.2653,90.4219
783354,26.4252,90.1635
783376,26.4072,90.3466
783126,26.0163,90.6583
783122,25.9506,90.7866
783134,25.9205,90.8866
783375,26.7254,90.4314
783385,26.5247,90.5163
783135,25.6746,89.8973
783132,26.1121,90.2432
783333,26.3958,89.9066
783325,26.3009,90.356
783361,26.5846,89.9813
783128,25.8285,89.8692
783369,26.5015,90.3654
783381,26.4835,90.4927
783133,26.0228,90.5116
781128,26.1216,91.5645
781137,26.1067,91.2698
781102,26.2935,91.5015
781127,26.0731,91.049
781025,26.1179,91.8757
781023,26.1421,91.827
781031,26.1793,91.6809
781125,26.0104,91.4628
781027,26.141,91.9148
781134,26.1176,91.3759
781006,26.159,91.7794
781003,26.1812,91.7758
781017,26.1211,91.6129
781366,26.4916,91.7247
781381,26.4325,91.7344
781380,26.3507,91.6664
781124,25.9642,91.3469
781103,26.1869,91.5305
781141,26.0472,91.318
781021,26.1854,91.7941
781364,26.5745,91.6955
781354,26.469,91.6469
781101,26.2797,91.6858
781030,26.2437,91.7344
781382,26.3042,91.6081
781104,26.245,91.6178
781135,25.9192,91.0778
781121,26.3376,91.7734
781136,26.108,91.1161
781029,26.0898,91.7636
781122,26.1162,91.5112
781028,26.1218,91.8001
781132,26.1405,91.4531
781123,25.9656,91.1929
781009,26.1435,91.7198
781365,26.4462,91.5693
781018,26.0909,91.6664
781026,26.1594,91.8611
781015,26.0449,91.5499
781120,25.9041,91.4531
782402,26.0522,91.9295
781150,26.2879,91.9686
781376,26.3849,91.5088
781011,26.1438,91.6906
781012,26.1205,91.6615
782403,26.1087,92.1156
782401,26.1573,92.0175
781005,26.1573,91.7953
781001,26.1757,91.7417
781035,26.0432,91.7052
781024,26.176,91.7752
781016,26.1597,91.7488
781014,26.1532,91.6445
781129,25.8233,91.2314
781038,26.128,91.7807
781036,26.1395,91.805
781039,26.1625,91.6081
781002,26.179,91.7408
781032,26.152,91.7466
781013,26.1413,91.6542
781131,25.8579,91.3373
781019,26.1399,91.7709
781010,26.1643,91.7028
781022,26.1067,91.827
781004,26.2131,91.8172
781007,26.1636,91.7612
781020,26.1894,91.827
781034,26.1313,91.749
781008,26.1711,91.7502
781037,26.1272,91.8391
781171,26.1659,91.8172
781040,26.1192,91.7685
781126,26.2474,91.3855
781372,26.7193,91.3855
781373,26.6906,91.3132
781329,26.5885,91.1892
781369,26.4704,91.5112
781306,26.3959,91.2939
781367,26.6235,91.5402
781316,26.4043,90.9725
781325,26.5454,91.154
781317,26.5347,90.8866
781343,26.6367,91.3952
781307,26.3433,91.2314
781318,26.6082,91.0936
781327,26.6856,91.2025
781344,26.6714,91.4628
781360,26.7649,91.5402
781347,26.3586,91.487
781334,26.4002,91.4531
781339,26.3353,91.458
781355,26.5492,91.3036
781377,26.6258,91.3084
781348,26.3591,91.4386
781308,26.1806,90.8675
781328,26.6386,91.1833
781311,26.3324,91.1257
781368,26.7165,91.6566
781310,26.3298,91.4145
781302,26.2028,91.0778
781340,26.4895,91.3807
781313,26.4514,90.9916
781319,26.393,90.8866
781378,26.455,91.2843
781341,26.4714,91.4145
781350,26.3758,91.5305
781349,26.5416,91.4725
781312,26.2368,91.2602
781326,26.4966,91.241
781303,26.395,91.3903
781375,26.4188,91.371
781314,26.3336,90.9534
781346,26.5194,91.3373
781351,26.394,91.487
781315,26.5151,90.9694
781330,26.7682,91.1929
781333,26.5658,91.4145
781337,26.4649,91.4773
781304,26.3601,91.3325
781301,26.3097,90.9916
781138,26.2835,91.318
781371,26.4961,91.2987
781309,26.2621,91.049
781305,26.2609,91.2025
781374,26.4198,91.2554
781352,26.439,91.0778
781335,26.4448,91.4217
781321,26.2404,90.7438
781338,26.3487,91.2843
781370,26.4544,91.3421
781353,26.4302,91.4097
787032,27.37,94.1719
785676,27.2961,94.9974
787054,27.0449,94.0491
786613,27.2023,94.9974
787052,27.1365,94.1309
787059,27.6087,94.7692
787110,27.4951,94.6657
786101,27.5743,95.0807
786692,27.3723,95.3155
787031,27.234,94.0083
787057,27.5233,94.5212
784165,26.9106,93.8045
786621,27.2264,95.2998
786002,27.4791,94.9611
784161,27.0375,93.8961
787055,27.2204,94.4594
786003,27.4615,94.9112
786007,27.3048,94.7485
786184,27.5712,95.1641
786610,27.2717,95.3416
784163,27.0681,93.8503
786611,27.163,95.1119
786004,27.4284,94.9039
787053,27.2725,94.2949
787058,27.3599,94.5006
786191,27.3275,95.4149
786103,27.3869,95.0807
786612,27.2432,95.1641
786010,27.4368,94.9974
787023,27.1063,93.9572
784164,26.9434,93.8961
787026,27.4563,94.4182
785675,27.2081,94.8313
787051,27.2786,94.09
786102,27.4613,95.1276
787061,27.6966,94.9351
784160,27.1435,93.8859
786001,27.487,94.9141
786602,27.3444,95.2789
787060,27.7779,95.2684
787035,27.5526,94.336
787034,27.4715,94.3052
786012,27.5305,94.9974
786005,27.5,94.9481
786614,27.2216,95.4254
787056,27.4271,94.2231
786008,27.432,94.8002
786006,27.3822,94.8832
786622,27.4711,94.9377
787001,27.2368,94.1156
786623,27.1957,95.3582
782412,26.1403,92.3616
782002,26.36,92.6289
782123,26.4332,92.4901
782106,26.3237,92.337
782124,26.4652,92.6785
782120,26.5201,92.8876
782445,25.9387,93.0376
782413,26.3152,92.4901
782136,26.5497,93.1579
782122,26.4202,92.5594
782461,25.9326,93.3187
782003,26.2877,92.7083
782138,26.4725,92.9076
782481,26.2436,93.1378
782448,25.7792,92.7382
782425,26.137,92.5594
782435,26.002,92.8278
782450,25.9966,92.4802
782139,26.4109,93.0376
782446,25.8459,92.9576
782105,26.2367,92.2433
782442,25.9768,92.9076
782103,26.2314,92.5594
782462,25.6712,93.3792
782441,26.4305,93.2181
782140,26.4621,92.8378
782482,26.1437,93.3792
782144,26.2349,92.6934
782470,26.3245,93.7029
782102,26.2742,92.7979
782121,26.3789,92.204
782127,26.3887,92.332
782141,26.357,92.7879
782428,26.0984,92.7282
782142,26.3131,92.609
782125,26.4285,92.7481
782439,26.0693,93.0076
782411,26.239,92.0861
782447,25.7935,93.1981
782137,26.5424,92.9476
782143,26.602,92.9176
782104,26.294,92.3518
782101,26.4477,92.9676
782490,26.1148,93.6015
782480,25.949,93.6218
782485,25.9451,92.7183
782440,26.1318,92.8378
782135,26.3078,92.8876
782426,26.0403,92.6785
782126,26.4223,92.4406
782410,25.9532,92.2433
782460,25.8835,93.3994
782486,25.8794,92.4209
782429,26.0741,92.768
782427,26.1925,92.7481
782001,26.3409,92.7034
785702,26.4847,93.8859
785663,27.0393,94.614
785614,26.7202,93.8859
785690,27.0002,95.0703
785664,26.9487,94.5109
785697,26.944,94.6554
785108,26.8121,93.9674
785622,26.6123,93.9572
785681,26.765,94.5573
785680,26.8043,94.614
785682,26.9036,94.4491
785013,26.7247,94.1936
785625,26.5273,94.0491
785696,26.7895,94.7071
785106,26.9003,94.1719
785611,26.6627,93.835
785101,26.8165,94.2231
785633,26.5545,94.3257
785107,26.7874,94.4079
785009,26.681,94.1283
785674,27.0331,94.8002
785667,26.995,94.5315
785104,26.9931,94.2128
785612,26.6345,93.561
785635,26.7047,94.4182
785671,27.2123,94.7071
785685,26.942,94.7174
785683,26.8547,94.5109
785692,27.0661,95.1954
785004,26.6995,94.2026
785602,26.295,93.9267
785693,27.1447,95.2893
785626,26.6094,94.0593
785684,26.8703,94.612
785603,26.3399,94.0083
785618,26.6577,94.0185
785630,26.6168,94.2128
785661,26.9004,94.5521
785670,27.1205,94.987
785615,26.6199,93.6725
785112,26.8579,94.4079
785640,26.9856,94.6399
785701,27.0067,94.7122
785110,27.0338,94.4182
785691,27.0585,95.0807
785001,26.7652,94.1667
785687,26.8915,94.821
785632,26.56,94.1411
785613,26.5225,93.7943
785014,26.4882,94.1821
785619,26.7235,93.7638
785689,26.9676,94.9974
785006,26.7242,94.1616
785631,26.4434,94.1002
785610,26.4457,94.0185
785703,26.7518,94.0185
785105,27.0485,94.3257
785673,27.0758,94.9247
785705,27.1357,95.2162
785688,27.0068,94.8832
785672,27.1198,94.6657
785616,26.6729,94.1053
785666,26.9024,94.6148
785010,26.7688,94.2436
785601,26.0372,93.8655
785008,26.716,94.2385
785662,27.0822,94.7381
785669,27.2827,94.878
785015,26.7558,94.0849
785700,26.8134,94.3257
785686,26.9392,94.8002
785634,26.5997,94.3874
785111,26.8382,94.2846
785636,26.7371,94.5109
785621,26.5411,93.9776
785007,26.7205,94.2846
785609,26.5913,93.3994
785665,26.94,94.5986
785699,26.6005,93.7384
785698,26.9805,94.7951
785704,26.6506,94.2641
786171,27.3937,95.5197
786174,27.4078,95.751
786187,27.3027,95.5985
786181,27.2611,95.6143
786157,27.8738,95.7932
786160,27.5482,95.751
786154,27.7388,95.6668
786170,27.5601,95.4568
786189,27.5504,95.2528
786601,27.623,95.3416
786183,27.4729,95.2893
786150,27.7004,95.4568
786182,27.3028,95.7405
786188,27.3539,95.9198
786152,27.6314,95.7195
786156,27.6123,95.6143
786151,27.6625,95.5302
786126,27.5117,95.3469
786146,27.4632,95.3887
786179,27.2993,95.8248
786192,27.5007,95.3259
786125,27.4991,95.3678
786190,27.5221,95.5302
786173,27.328,95.6984
786145,27.4683,95.3338
786147,27.5512,95.3835
786158,27.5536,95.3207
786159,27.543,95.5932
786153,27.5967,95.567
786155,27.8582,95.6037
824207,24.92,84.7838
824143,25.0621,84.4593
824203,24.9751,84.6688
824113,24.9675,84.4593
824103,24.7798,84.5012
824211,24.5419,84.8046
824220,24.5103,84.9193
824219,24.5979,84.7107
824111,24.594,84.2805
824124,24.9155,84.3332
824116,24.882,84.7107
824115,24.9584,84.5327
824217,24.5934,84.5851
824303,24.6691,84.0802
824123,24.6267,84.2068
824120,25.0652,84.5432
824202,24.6331,84.3752
824125,24.8653,84.5746
824101,24.7703,84.249
824205,24.6604,84.8046
824301,24.6112,84.1118
824210,24.6492,84.4908
824302,24.541,84.133
824201,24.467,85.0441
824122,24.7828,84.5851
824114,25.0316,84.5956
824112,24.8649,84.249
824129,24.9202,84.6217
824127,25.1399,84.4855
824208,24.6896,84.627
824121,24.8339,84.3647
824102,24.7148,84.3437
824206,24.4483,84.5012
802202,25.3201,84.3305
802201,25.3641,84.6374
802156,25.6452,84.5746
802116,25.5767,84.0273
802155,25.4004,84.3437
802352,25.4852,84.7211
802114,25.4281,83.8579
802161,25.5325,84.7211
802154,25.5891,84.496
802126,25.4866,84.133
802302,25.5388,84.6505
802222,25.2498,84.412
802111,25.5843,84.2173
802119,25.5354,84.1752
802301,25.5774,84.6584
802135,25.6561,84.096
802210,25.4799,84.5746
802129,25.393,84.1541
802123,25.4692,83.9956
802203,25.3847,84.5537
802163,25.6349,84.7786
802158,25.4858,84.4173
802207,25.3311,84.3857
802164,25.4022,84.7107
802134,25.564,84.3016
802166,25.6861,84.4068
802311,25.6513,84.742
802130,25.6681,84.249
802351,25.6184,84.4908
802312,25.5515,84.5956
802183,25.5452,84.4278
802206,25.435,84.6374
802128,25.3582,83.8791
802165,25.6145,84.3857
802133,25.5793,84.0907
802120,25.6115,84.1593
802209,25.1912,84.4512
802113,25.5351,84.3174
802112,25.6185,84.3384
802208,25.2909,84.5746
802152,25.5411,84.475
802205,25.2122,84.3647
802117,25.3276,83.9956
802314,25.6041,84.742
802103,25.5286,84.0062
802101,25.5566,83.9691
802102,25.526,83.9427
802125,25.3971,84.2595
802223,25.3579,84.4698
802159,25.3792,84.4068
802115,25.481,84.2911
802157,25.5671,84.5379
802313,25.6246,84.6584
802122,25.3836,83.9215
802204,25.277,84.3595
802160,25.5877,84.7786
802118,25.6212,84.1066
802136,25.525,84.1356
802131,25.6989,84.133
802127,25.4891,84.1963
802162,25.502,84.5327
802316,25.6955,84.6584
804423,25.2122,84.8516
804403,24.9379,84.9609
804426,25.2268,84.7629
824233,24.5198,85.2101
804421,25.0864,84.8046
824232,24.6524,85.2826
804401,25.2654,84.6845
804418,25.2618,85.0961
823003,24.7872,85.0545
804405,25.0633,85.039
804425,25.1595,84.8672
824231,24.6416,84.9505
804419,25.1544,84.7211
823001,24.7912,84.9974
824236,24.9222,84.8464
823005,24.7573,84.9583
804432,25.198,85.1324
823311,24.8988,85.2101
804417,25.2576,84.9714
823004,24.7357,84.9297
804402,25.2101,84.627
824237,24.5914,84.8672
823002,24.8345,85.0545
804428,25.1262,84.5956
804422,25.0684,84.9714
804404,24.9435,85.1272
824235,25.0147,84.7838
804407,25.074,85.1376
824118,24.7414,84.7524
804427,25.1272,84.9609
804429,25.1895,84.5484
804424,25.0204,84.9505
804406,25.1449,85.1376
804420,25.1902,85.0753
804408,25.2096,84.9505
824209,24.7931,84.8776
824234,24.6951,84.9557
804435,25.0168,84.8464
801110,25.3091,84.7524
801108,25.6328,84.8881
801507,25.5525,85.0415
801102,25.4066,84.8359
801109,25.494,84.9714
804453,25.4517,85.0526
801104,25.4439,84.8881
800012,25.6418,85.0623
801505,25.5448,85.0753
803202,25.4718,85.3756
801103,25.5842,84.8464
801113,25.5892,84.9922
800002,25.5752,85.1012
800025,25.6185,85.0727
800020,25.5765,85.1428
801503,25.6371,85.013
804451,25.4179,85.1687
800007,25.5032,85.1748
800001,25.6234,85.1324
800004,25.6155,85.1609
804454,25.315,84.9193
801112,25.4997,84.7942
804452,25.3557,85.0753
803201,25.4679,85.2515
800018,25.648,85.0727
800009,25.5566,85.2567
800026,25.5923,85.1713
801111,25.6107,84.9297
800017,25.6129,85.1366
800014,25.5952,85.0831
800019,25.6072,85.1444
800008,25.5914,85.236
801506,25.5945,85.0623
800011,25.6986,85.0857
800003,25.6079,85.1518
800024,25.631,85.0935
801105,25.5427,85.013
800023,25.6062,85.1025
800030,25.5882,85.1916
800006,25.6162,85.1816
800027,25.5803,85.1661
800013,25.6271,85.1103
800028,25.6076,85.1227
800015,25.6008,85.1181
800005,25.6209,85.1654
800022,25.6002,85.1
800016,25.6054,85.1674
800010,25.6464,85.1116
800021,25.6102,85.128
802226,25.2611,84.2542
821312,24.8461,84.0696
821102,24.8164,83.6348
802132,25.3188,83.7836
821101,25.0091,83.7199
821108,25.1771,83.7836
802213,25.1859,83.9956
821301,25.0035,84.1646
821109,25.1699,83.6136
821113,25.0862,83.8685
821104,24.8008,83.8261
821106,25.0661,83.4003
821309,25.1665,84.4068
821310,25.0696,84.3437
821302,24.7168,84.0141
802214,25.1397,84.3226
821107,25.1807,83.8685
802218,25.191,84.1224
802211,25.3343,84.1646
802215,25.0931,84.0379
802216,25.3263,84.2595
821311,24.6151,83.9109
821303,24.6763,83.9638
821111,24.9461,83.9109
821306,25.0419,84.2384
821103,24.9717,83.4003
821305,24.9196,84.133
821110,25.2662,83.6561
